sno,age,job,salary,marital,education,housing,loan,,,
7848,59,management,100000,married,tertiary,yes,no,,,
7849,56,technician,60000,married,secondary,yes,yes,,,
7850,63,retired,55000,married,primary,no,no,,,
7851,49,technician,60000,single,secondary,no,no,,,
7852,45,admin.,50000,married,secondary,no,no,,,
7853,48,admin.,50000,married,secondary,no,no,,,
7854,32,technician,60000,single,tertiary,no,no,,,
7855,33,management,100000,single,tertiary,yes,no,,,
7856,28,technician,60000,single,secondary,no,no,,,
7857,41,self-employed,60000,married,tertiary,yes,no,,,
7858,25,student,4000,single,secondary,no,no,,,
7859,47,admin.,50000,married,secondary,yes,no,,,
7860,37,management,100000,married,secondary,no,no,,,
7861,19,student,4000,single,secondary,no,no,,,
7862,32,management,100000,married,tertiary,no,no,,,
7863,61,retired,55000,divorced,secondary,no,no,,,
7864,40,unemployed,8000,single,tertiary,no,no,,,
7865,30,management,100000,married,tertiary,no,no,,,
7866,37,services,70000,married,secondary,no,no,,,
7867,45,unemployed,8000,married,secondary,no,no,,,
7868,35,admin.,50000,single,tertiary,no,yes,,,
7869,54,technician,60000,married,tertiary,no,no,,,
7870,49,admin.,50000,married,secondary,no,no,,,
7871,60,technician,60000,married,secondary,yes,yes,,,
7872,45,admin.,50000,married,secondary,no,no,,,
7873,38,management,100000,married,tertiary,no,no,,,
7874,48,blue-collar,20000,married,secondary,yes,no,,,
7875,48,management,100000,married,tertiary,yes,no,,,
7876,60,blue-collar,20000,married,primary,no,no,,,
7877,34,unemployed,8000,single,secondary,no,no,,,
7878,45,housemaid,16000,married,secondary,no,no,,,
7879,50,technician,60000,married,secondary,no,no,,,
7880,29,housemaid,16000,single,tertiary,no,no,,,
7881,77,retired,55000,married,tertiary,no,no,,,
7882,33,services,70000,married,secondary,no,no,,,
7883,36,unemployed,8000,married,tertiary,yes,no,,,
7884,51,management,100000,single,tertiary,yes,no,,,
7885,35,unemployed,8000,single,tertiary,no,no,,,
7886,64,management,100000,married,unknown,no,no,,,
7887,80,retired,55000,married,primary,no,no,,,
7888,34,self-employed,60000,married,tertiary,no,no,,,
7889,70,retired,55000,married,primary,no,no,,,
7890,29,admin.,50000,single,secondary,no,no,,,
7891,26,technician,60000,single,tertiary,no,no,,,
7892,32,admin.,50000,married,tertiary,yes,yes,,,
7893,33,admin.,50000,married,tertiary,yes,no,,,
7894,37,management,100000,married,secondary,no,no,,,
7895,30,management,100000,married,tertiary,no,no,,,
7896,41,technician,60000,single,tertiary,yes,no,,,
7897,28,management,100000,single,tertiary,no,no,,,
7898,74,retired,55000,married,secondary,no,no,,,
7899,33,blue-collar,20000,single,secondary,no,no,,,
7900,29,student,4000,single,unknown,no,no,,,
7901,26,student,4000,single,secondary,no,no,,,
7902,72,retired,55000,married,primary,no,no,,,
7903,27,management,100000,single,secondary,yes,no,,,
7904,18,student,4000,single,unknown,no,no,,,
7905,54,housemaid,16000,married,secondary,yes,no,,,
7906,53,retired,55000,married,secondary,no,no,,,
7907,46,blue-collar,20000,married,secondary,yes,no,,,
7908,37,technician,60000,married,tertiary,no,no,,,
7909,67,retired,55000,divorced,secondary,no,no,,,
7910,47,admin.,50000,married,tertiary,yes,no,,,
7911,56,management,100000,divorced,tertiary,no,no,,,
7912,60,housemaid,16000,married,primary,no,no,,,
7913,34,blue-collar,20000,married,secondary,yes,no,,,
7914,36,admin.,50000,single,tertiary,no,no,,,
7915,37,blue-collar,20000,single,secondary,yes,yes,,,
7916,37,management,100000,married,tertiary,no,no,,,
7917,37,technician,60000,married,tertiary,yes,no,,,
7918,32,technician,60000,married,secondary,no,yes,,,
7919,51,technician,60000,married,tertiary,no,no,,,
7920,77,unknown,0,married,unknown,no,no,,,
7921,83,retired,55000,married,secondary,no,no,,,
7922,35,management,100000,married,tertiary,no,no,,,
7923,47,blue-collar,20000,married,tertiary,no,no,,,
7924,42,admin.,50000,married,unknown,no,no,,,
7925,53,management,100000,married,tertiary,no,no,,,
7926,47,management,100000,married,secondary,no,no,,,
7927,58,blue-collar,20000,married,primary,yes,yes,,,
7928,32,technician,60000,married,tertiary,yes,no,,,
7929,80,retired,55000,married,primary,no,no,,,
7930,46,management,100000,married,tertiary,yes,no,,,
7931,62,management,100000,married,tertiary,no,no,,,
7932,21,student,4000,single,secondary,no,no,,,
7933,78,retired,55000,married,primary,no,no,,,
7934,20,student,4000,single,secondary,no,no,,,
7935,43,self-employed,60000,married,tertiary,no,no,,,
7936,66,retired,55000,married,secondary,no,no,,,
7937,44,services,70000,single,secondary,no,no,,,
7938,78,retired,55000,divorced,secondary,no,no,,,
7939,42,management,100000,married,tertiary,no,no,,,
7940,34,services,70000,married,secondary,no,no,,,
7941,34,technician,60000,married,secondary,no,no,,,
7942,66,management,100000,married,secondary,no,no,,,
7943,40,management,100000,single,tertiary,no,no,,,
7944,54,management,100000,married,tertiary,no,no,,,
7945,31,blue-collar,20000,married,secondary,no,no,,,
7946,33,services,70000,married,secondary,no,no,,,
7947,19,student,4000,single,primary,no,no,,,
7948,31,technician,60000,single,secondary,no,no,,,
7949,24,technician,60000,single,secondary,no,no,,,
7950,23,student,4000,single,unknown,no,no,,,
7951,29,self-employed,60000,single,tertiary,no,no,,,
7952,28,admin.,50000,single,secondary,no,no,,,
7953,31,management,100000,single,tertiary,no,no,,,
7954,50,technician,60000,married,tertiary,no,no,,,
7955,22,student,4000,single,secondary,no,no,,,
7956,55,technician,60000,divorced,secondary,no,no,,,
7957,34,technician,60000,single,tertiary,yes,no,,,
7958,54,blue-collar,20000,divorced,primary,no,no,,,
7959,59,management,100000,married,tertiary,yes,yes,,,
7960,32,unemployed,8000,single,secondary,yes,no,,,
7961,54,unknown,0,married,secondary,no,no,,,
7962,27,self-employed,60000,single,tertiary,no,no,,,
7963,77,retired,55000,married,primary,no,no,,,
7964,40,admin.,50000,married,secondary,yes,no,,,
7965,63,retired,55000,divorced,tertiary,no,no,,,
7966,37,management,100000,married,tertiary,yes,no,,,
7967,48,blue-collar,20000,married,secondary,yes,no,,,
7968,27,blue-collar,20000,single,secondary,no,no,,,
7969,28,technician,60000,single,secondary,no,no,,,
7970,35,management,100000,married,tertiary,no,no,,,
7971,29,management,100000,single,tertiary,no,no,,,
7972,68,retired,55000,married,secondary,no,no,,,
7973,53,blue-collar,20000,single,secondary,no,no,,,
7974,37,technician,60000,single,tertiary,no,no,,,
7975,65,retired,55000,married,unknown,no,no,,,
7976,32,student,4000,single,unknown,no,no,,,
7977,58,admin.,50000,married,secondary,no,no,,,
7978,37,management,100000,married,tertiary,yes,no,,,
7979,37,admin.,50000,married,tertiary,no,no,,,
7980,63,retired,55000,married,secondary,no,no,,,
7981,34,admin.,50000,married,secondary,no,no,,,
7982,26,services,70000,married,secondary,no,no,,,
7983,50,admin.,50000,married,secondary,yes,no,,,
7984,70,retired,55000,married,secondary,no,no,,,
7985,50,technician,60000,divorced,secondary,yes,no,,,
7986,56,management,100000,married,primary,no,no,,,
7987,57,retired,55000,married,primary,no,no,,,
7988,29,unemployed,8000,single,primary,no,no,,,
7989,75,retired,55000,married,tertiary,no,no,,,
7990,50,technician,60000,married,tertiary,no,no,,,
7991,35,technician,60000,married,secondary,yes,yes,,,
7992,24,management,100000,single,tertiary,no,no,,,
7993,46,management,100000,married,tertiary,no,no,,,
7994,48,technician,60000,divorced,secondary,no,yes,,,
7995,29,technician,60000,single,tertiary,no,no,,,
7996,54,management,100000,divorced,tertiary,no,no,,,
7997,56,blue-collar,20000,married,secondary,yes,yes,,,
7998,72,retired,55000,married,secondary,no,no,,,
7999,74,retired,55000,divorced,tertiary,yes,no,,,
8000,27,student,4000,single,tertiary,no,no,,,
8001,52,management,100000,married,tertiary,no,no,,,
8002,50,admin.,50000,married,secondary,no,no,,,
8003,79,retired,55000,married,primary,no,no,,,
8004,38,management,100000,married,tertiary,no,no,,,
8005,73,retired,55000,married,secondary,no,no,,,
8006,33,management,100000,single,tertiary,no,no,,,
8007,49,admin.,50000,married,secondary,no,no,,,
8008,53,admin.,50000,married,secondary,yes,no,,,
8009,64,retired,55000,married,secondary,no,no,,,
8010,38,blue-collar,20000,married,secondary,no,no,,,
8011,27,unknown,0,single,tertiary,no,no,,,
8012,84,retired,55000,divorced,primary,no,no,,,
8013,70,retired,55000,divorced,primary,no,no,,,
8014,62,retired,55000,married,secondary,no,no,,,
8015,41,admin.,50000,married,tertiary,yes,no,,,
8016,29,admin.,50000,single,secondary,yes,no,,,
8017,53,technician,60000,married,secondary,yes,no,,,
8018,30,technician,60000,single,secondary,no,no,,,
8019,58,retired,55000,married,secondary,no,no,,,
8020,61,admin.,50000,married,unknown,yes,no,,,
8021,46,management,100000,single,secondary,no,no,,,
8022,35,technician,60000,single,tertiary,no,no,,,
8023,37,management,100000,married,tertiary,no,no,,,
8024,67,management,100000,married,secondary,no,no,,,
8025,30,technician,60000,single,tertiary,yes,no,,,
8026,60,management,100000,married,secondary,no,no,,,
8027,78,retired,55000,married,unknown,no,no,,,
8028,47,blue-collar,20000,married,secondary,yes,no,,,
8029,61,technician,60000,married,secondary,no,no,,,
8030,53,management,100000,married,tertiary,yes,no,,,
8031,47,admin.,50000,married,secondary,no,no,,,
8032,46,self-employed,60000,married,secondary,no,no,,,
8033,30,management,100000,single,tertiary,yes,no,,,
8034,51,management,100000,married,tertiary,no,no,,,
8035,70,management,100000,married,secondary,no,no,,,
8036,31,blue-collar,20000,single,secondary,no,no,,,
8037,31,unemployed,8000,single,secondary,no,no,,,
8038,24,unemployed,8000,single,secondary,no,no,,,
8039,21,student,4000,single,secondary,no,no,,,
8040,71,retired,55000,married,primary,no,no,,,
8041,25,self-employed,60000,single,unknown,no,no,,,
8042,78,retired,55000,married,primary,no,no,,,
8043,49,self-employed,60000,divorced,tertiary,no,no,,,
8044,52,admin.,50000,single,secondary,yes,no,,,
8045,27,technician,60000,single,tertiary,yes,no,,,
8046,25,student,4000,single,secondary,no,no,,,
8047,33,services,70000,single,secondary,yes,no,,,
8048,60,technician,60000,married,secondary,no,no,,,
8049,33,management,100000,single,tertiary,no,no,,,
8050,28,student,4000,single,secondary,no,no,,,
8051,30,admin.,50000,single,secondary,yes,no,,,
8052,29,unemployed,8000,single,tertiary,no,no,,,
8053,28,student,4000,married,secondary,no,no,,,
8054,52,management,100000,married,tertiary,no,no,,,
8055,59,management,100000,married,primary,no,no,,,
8056,38,technician,60000,married,secondary,no,no,,,
8057,56,management,100000,married,tertiary,yes,no,,,
8058,33,services,70000,single,secondary,no,no,,,
8059,31,technician,60000,single,secondary,no,no,,,
8060,39,management,100000,married,tertiary,no,no,,,
8061,40,technician,60000,married,secondary,no,no,,,
8062,33,management,100000,single,tertiary,no,no,,,
8063,28,technician,60000,married,secondary,no,no,,,
8064,66,management,100000,married,unknown,yes,no,,,
8065,29,student,4000,single,tertiary,no,no,,,
8066,27,blue-collar,20000,single,tertiary,no,no,,,
8067,32,admin.,50000,single,secondary,no,no,,,
8068,67,retired,55000,married,primary,no,no,,,
8069,39,unemployed,8000,divorced,secondary,yes,no,,,
8070,46,housemaid,16000,married,secondary,no,no,,,
8071,58,management,100000,married,secondary,no,no,,,
8072,29,technician,60000,divorced,secondary,no,no,,,
8073,54,retired,55000,married,secondary,no,no,,,
8074,23,student,4000,single,tertiary,no,no,,,
8075,47,services,70000,divorced,unknown,no,no,,,
8076,26,management,100000,single,tertiary,no,yes,,,
8077,26,entrepreneur,120000,single,secondary,no,yes,,,
8078,28,services,70000,single,tertiary,no,no,,,
8079,37,management,100000,married,tertiary,yes,no,,,
8080,32,management,100000,married,tertiary,yes,no,,,
8081,60,admin.,50000,divorced,secondary,no,no,,,
8082,55,services,70000,divorced,secondary,no,no,,,
8083,27,admin.,50000,single,secondary,no,no,,,
8084,45,technician,60000,married,secondary,no,no,,,
8085,63,blue-collar,20000,married,secondary,no,no,,,
8086,60,unemployed,8000,married,secondary,no,no,,,
8087,29,blue-collar,20000,single,tertiary,no,no,,,
8088,32,admin.,50000,single,secondary,yes,no,,,
8089,29,management,100000,married,tertiary,no,no,,,
8090,59,retired,55000,married,primary,no,no,,,
8091,54,technician,60000,married,secondary,no,no,,,
8092,23,student,4000,single,secondary,no,no,,,
8093,33,services,70000,single,unknown,yes,no,,,
8094,48,housemaid,16000,married,secondary,no,no,,,
8095,39,technician,60000,married,tertiary,no,no,,,
8096,26,student,4000,single,secondary,no,no,,,
8097,34,management,100000,married,tertiary,yes,no,,,
8098,28,student,4000,single,tertiary,no,no,,,
8099,83,retired,55000,divorced,primary,no,no,,,
8100,33,management,100000,married,tertiary,yes,no,,,
8101,26,technician,60000,single,tertiary,no,no,,,
8102,55,unemployed,8000,married,primary,no,no,,,
8103,26,unemployed,8000,single,secondary,no,no,,,
8104,41,entrepreneur,120000,married,tertiary,no,no,,,
8105,55,admin.,50000,married,secondary,no,no,,,
8106,57,management,100000,divorced,unknown,no,no,,,
8107,30,admin.,50000,married,secondary,no,no,,,
8108,36,technician,60000,married,secondary,no,no,,,
8109,33,admin.,50000,single,tertiary,yes,no,,,
8110,28,blue-collar,20000,single,secondary,yes,no,,,
8111,65,retired,55000,divorced,primary,no,no,,,
8112,33,unemployed,8000,single,secondary,no,no,,,
8113,28,services,70000,single,secondary,no,no,,,
8114,70,retired,55000,married,primary,no,no,,,
8115,51,management,100000,married,tertiary,yes,yes,,,
8116,21,student,4000,single,unknown,no,no,,,
8117,44,unemployed,8000,married,secondary,yes,yes,,,
8118,31,management,100000,single,tertiary,no,no,,,
8119,28,management,100000,single,tertiary,yes,no,,,
8120,28,blue-collar,20000,single,secondary,no,no,,,
8121,32,management,100000,married,tertiary,no,no,,,
8122,45,management,100000,divorced,tertiary,no,no,,,
8123,36,self-employed,60000,single,tertiary,no,yes,,,
8124,34,technician,60000,single,secondary,no,no,,,
8125,29,blue-collar,20000,married,secondary,no,no,,,
8126,49,admin.,50000,single,tertiary,yes,no,,,
8127,27,blue-collar,20000,single,tertiary,no,no,,,
8128,28,admin.,50000,married,secondary,no,no,,,
8129,37,admin.,50000,divorced,tertiary,no,no,,,
8130,54,management,100000,divorced,tertiary,no,no,,,
8131,65,admin.,50000,married,secondary,no,no,,,
8132,31,technician,60000,single,secondary,no,yes,,,
8133,27,blue-collar,20000,single,primary,no,no,,,
8134,62,management,100000,married,tertiary,no,no,,,
8135,30,technician,60000,single,secondary,no,no,,,
8136,39,housemaid,16000,divorced,secondary,no,no,,,
8137,26,technician,60000,single,tertiary,no,no,,,
8138,62,management,100000,married,tertiary,yes,yes,,,
8139,30,management,100000,married,tertiary,no,no,,,
8140,33,technician,60000,single,tertiary,no,no,,,
8141,51,management,100000,married,tertiary,no,no,,,
8142,56,admin.,50000,married,secondary,no,no,,,
8143,22,services,70000,single,secondary,no,no,,,
8144,68,retired,55000,married,unknown,no,no,,,
8145,38,admin.,50000,married,secondary,yes,no,,,
8146,36,technician,60000,divorced,secondary,yes,no,,,
8147,35,management,100000,single,tertiary,yes,no,,,
8148,23,student,4000,single,tertiary,no,no,,,
8149,63,retired,55000,divorced,secondary,no,no,,,
8150,39,services,70000,married,secondary,yes,no,,,
8151,59,blue-collar,20000,married,secondary,no,no,,,
8152,34,admin.,50000,married,secondary,yes,no,,,
8153,49,management,100000,divorced,tertiary,no,no,,,
8154,59,management,100000,married,tertiary,no,yes,,,
8155,63,retired,55000,married,primary,no,no,,,
8156,34,management,100000,married,tertiary,no,no,,,
8157,36,services,70000,married,secondary,no,no,,,
8158,31,management,100000,married,tertiary,no,no,,,
8159,28,management,100000,single,tertiary,no,no,,,
8160,80,retired,55000,married,secondary,no,no,,,
8161,39,blue-collar,20000,married,secondary,no,no,,,
8162,34,services,70000,divorced,secondary,no,no,,,
8163,83,retired,55000,married,tertiary,no,no,,,
8164,31,management,100000,single,tertiary,no,no,,,
8165,39,services,70000,married,secondary,no,no,,,
8166,50,admin.,50000,married,secondary,no,no,,,
8167,27,admin.,50000,single,secondary,yes,yes,,,
